symbol,entry_time,entry_price,exit_time,exit_price,signal,score,pnl,ret,holding_s
XLMUSDT,2024-05-01 01:00:00,0.10686793,2024-05-01 01:00:00,0.10723216,-1,,-0.00036423000000000705,-0.004408225461090217,0.0
XLMUSDT,2024-05-01 02:00:00,0.10716784,2024-05-01 02:00:00,0.10703209999999999,-1,,0.0001357400000000092,0.0002666113266816723,0.0
XLMUSDT,2024-05-01 03:00:00,0.1069679,2024-05-01 03:00:00,0.10773231,-1,,-0.0007644099999999932,-0.008146162540350825,0.0
XLMUSDT,2024-05-01 04:00:00,0.10756772,2024-05-01 04:00:00,0.1080324,-1,,-0.0004646799999999951,-0.005319883325592427,0.0
XLMUSDT,2024-05-01 05:00:00,0.10806757,2024-05-01 05:00:00,0.10773231,-1,,0.0003352600000000039,0.0021023182995602093,0.0
XLMUSDT,2024-05-01 06:00:00,0.10766769000000001,2024-05-01 06:00:00,0.10693206999999999,-1,,0.0007356200000000201,0.0058323189621698026,0.0
XLMUSDT,2024-05-01 07:00:00,0.10686793,2024-05-01 07:00:00,0.10523156,-1,,0.001636369999999998,0.01431207725273614,0.0
XLMUSDT,2024-05-01 08:00:00,0.10506847,2024-05-01 08:00:00,0.10473141,-1,,0.00033706000000000014,0.002208003314410119,0.0
XLMUSDT,2024-05-01 09:00:00,0.10466859,2024-05-01 09:00:00,0.10513153,-1,,-0.000462939999999995,-0.005422912356037231,0.0
XLMUSDT,2024-05-01 10:00:00,0.10516844,2024-05-01 10:00:00,0.10613183,-1,,-0.0009633899999999945,-0.01016044775409804,0.0
XLMUSDT,2024-05-01 11:00:00,0.10606817,2024-05-01 11:00:00,0.10623186,-1,,-0.00016368999999999412,-0.00254325279676263,0.0
XLMUSDT,2024-05-01 12:00:00,0.10616814000000001,2024-05-01 12:00:00,0.10713212999999999,-1,,-0.000963989999999984,-0.010079842596846699,0.0
XLMUSDT,2024-05-01 13:00:00,0.10716784,2024-05-01 13:00:00,0.10683204,-1,,0.0003357999999999972,0.002133402707379352,0.0
XLMUSDT,2024-05-01 14:00:00,0.10676796000000001,2024-05-01 14:00:00,0.10703209999999999,-1,,-0.00026413999999998217,-0.003473963162731424,0.0
XLMUSDT,2024-05-01 15:00:00,0.1069679,2024-05-01 15:00:00,0.10673201,-1,,0.0002358900000000025,0.0012052410115558263,0.0
