symbol,entry_time,entry_price,exit_time,exit_price,signal,score,position_size,pnl,ret,holding_s
AAVEUSDT,2024-07-29 03:00:00,102.679187,2024-07-29 21:00:00,104.65172700015216,-1,-0.4273546036185244,0.5209839752415532,-1.0276617306022486,-0.02021070917860077,64800.0
AAVEUSDT,2024-08-14 16:00:00,104.958503,2024-08-15 11:00:00,107.99527188395771,-1,-0.2870112772846758,0.493676189909665,-1.4991804922684726,-0.029933043032804307,68400.0
AAVEUSDT,2024-08-19 19:00:00,122.30329800000001,2024-08-20 02:00:00,122.46353896289342,-1,-0.4676837528419563,0.5178812565623307,-0.08298579121599758,-0.0023101933105140887,25200.0
AAVEUSDT,2024-08-27 22:00:00,120.453853,2024-08-28 08:00:00,123.1241596709667,-1,-0.4712954049258103,0.5704224329783134,-1.5232028280510512,-0.02316871112430675,36000.0
AAVEUSDT,2024-09-09 06:00:00,126.092161,2024-09-09 08:00:00,135.2136902289718,-1,-0.46606923413872775,0.5689435942046679,-5.189635624174154,-0.07334017687246877,7200.0
AAVEUSDT,2024-09-12 19:00:00,142.44725300000002,2024-09-14 07:00:00,138.40461565966498,-1,-0.40507553508057204,0.5680611274776215,2.2964651255338526,0.027379889785133543,129600.0
AAVEUSDT,2024-09-22 02:00:00,159.862027,2024-09-22 22:00:00,154.44509891928573,-1,-0.3635888299871234,0.5673252197873049,3.0731599139632557,0.03288502061664891,72000.0
AAVEUSDT,2024-10-12 18:00:00,151.284601,2024-10-12 21:00:00,154.37369257663497,-1,-0.8355654296826442,0.570812484742808,-1.7632920384570778,-0.021419074751930348,10800.0
AAVEUSDT,2024-10-14 14:00:00,161.51153200000002,2024-10-15 14:00:00,156.4567503211966,-1,-0.23376624495009873,0.3821644635351026,1.9317579285669697,0.03029672300305719,86400.0
AAVEUSDT,2025-06-10 02:00:00,288.233504,2025-06-10 10:00:00,298.12671891496444,-1,-0.32451845139386865,0.5652068710925926,-5.5917130471336325,-0.03532361185521466,28800.0
