symbol,entry_time,entry_price,exit_time,exit_price,signal,score,position_size,pnl,ret,holding_s
QUICKUSDT,2024-09-29 08:00:00,0.043386980000000006,2024-09-29 20:00:00,0.04502845009230958,-1,-0.35107235522268543,0.039,-6.401733360007345e-05,-0.0388332415003205,43200.0
QUICKUSDT,2024-10-01 13:00:00,0.042407274,2024-10-01 15:00:00,0.038645310058140196,-1,-0.42767278065996295,0.0198,7.448688604882416e-05,0.08771034582085624,7200.0
QUICKUSDT,2024-10-06 13:00:00,0.035829248,2024-10-07 01:00:00,0.036617828329858396,-1,-0.3377128174487555,0.0354,-2.791574367698717e-05,-0.02300940220287053,43200.0
QUICKUSDT,2024-10-07 11:00:00,0.035949212,2024-10-08 15:00:00,0.03449046592147125,-1,-0.3332468350795936,0.033,4.8138620591448746e-05,0.03957797090319392,100800.0
QUICKUSDT,2024-10-08 16:00:00,0.034609614,2024-10-09 16:00:00,0.03626759011413883,-1,-0.35925036866523485,0.0394,-6.532425889707012e-05,-0.04890507383696437,86400.0
QUICKUSDT,2024-10-15 00:00:00,0.039128258,2024-10-15 10:00:00,0.03973595564091139,-1,-0.41287487012318447,0.0267,-1.6225527012334134e-05,-0.01653091479082434,36000.0
QUICKUSDT,2024-10-17 12:00:00,0.036339095,2024-10-19 23:00:00,0.03821047490190042,-1,-0.3403956321842795,0.0333,-6.231695073328383e-05,-0.05249770245792899,212400.0
QUICKUSDT,2024-10-21 00:00:00,0.03988803,2024-10-22 09:00:00,0.03802382762498134,-1,-0.3385341708986416,0.0356,6.63656045506642e-05,0.04573588480099562,118800.0
QUICKUSDT,2024-10-26 15:00:00,0.032980103,2024-10-27 21:00:00,0.03456168587850165,-1,-0.32549191730426524,0.0313,-4.9503544097101694e-05,-0.0489556682555434,108000.0
QUICKUSDT,2024-11-02 09:00:00,0.034179743,2024-11-03 02:00:00,0.032667777221182366,-1,-0.4280781167432504,0.0315,4.7626922032755425e-05,0.04323572695726918,61200.0
QUICKUSDT,2024-11-03 03:00:00,0.032330298,2024-11-03 15:00:00,0.03117363331735733,-1,-0.4735721026939867,0.0723,8.362685655506502e-05,0.03477649307911327,43200.0
QUICKUSDT,2024-11-03 16:00:00,0.031550532,2024-11-04 02:00:00,0.03264731643038299,-1,-0.41212080534807216,0.0237,-2.5993791000076853e-05,-0.03576278721331829,36000.0
QUICKUSDT,2024-11-05 10:00:00,0.032350292,2024-11-05 14:00:00,0.0332734172199383,-1,-0.4086169812843862,0.0239,-2.2062692756525382e-05,-0.029535297917505674,14400.0
QUICKUSDT,2024-11-10 00:00:00,0.039458159,2024-11-10 06:00:00,0.04038579914350528,-1,-0.3508995677387948,0.0388,-3.599243756800477e-05,-0.02450946336612607,21600.0
QUICKUSDT,2025-01-08 13:00:00,0.0409877,2025-01-13 03:00:00,0.038963850575728966,-1,-0.34146700968867055,0.0331,6.698941594337129e-05,0.048376994178034774,396000.0
QUICKUSDT,2025-01-13 04:00:00,0.038928318,2025-01-13 10:00:00,0.03698021914873191,-1,-0.43490041837278004,0.0286,5.571562714626746e-05,0.04904323205713878,21600.0
QUICKUSDT,2025-01-14 10:00:00,0.039828048000000005,2025-01-15 14:00:00,0.04119500264760185,-1,-0.39318204196843487,0.0477,-6.520373669060795e-05,-0.035321407054692805,100800.0
QUICKUSDT,2025-01-26 10:00:00,0.032310304000000005,2025-01-27 01:00:00,0.0307515758665026,-1,-0.38570689594490526,0.0483,7.528656884792473e-05,0.047242447161667256,54000.0
QUICKUSDT,2025-02-01 10:00:00,0.031330598,2025-02-01 22:00:00,0.02985258937950171,-1,-0.3480611212125184,0.0366,5.409511551023745e-05,0.04617460613098706,43200.0
QUICKUSDT,2025-02-16 14:00:00,0.026462059000000003,2025-02-18 06:00:00,0.025115236720845698,-1,-0.31155305412115825,0.0277,3.730697713257424e-05,0.04989635236450439,144000.0
QUICKUSDT,2025-02-18 17:00:00,0.024242725000000003,2025-02-19 07:00:00,0.025661606520067822,-1,-0.37048465550066007,0.0416,-5.902547123482127e-05,-0.05952813658810299,50400.0
QUICKUSDT,2025-02-23 09:00:00,0.027541735,2025-02-24 03:00:00,0.026239344793908187,-1,-0.3762673494433356,0.0465,6.056114458326936e-05,0.0462878780545893,64800.0
QUICKUSDT,2025-02-24 05:00:00,0.026012194000000002,2025-02-24 22:00:00,0.024857776937976455,-1,-0.32384456424219127,0.031,3.578692892272997e-05,0.04337984208573668,61200.0
QUICKUSDT,2025-02-26 14:00:00,0.024072776,2025-02-28 04:00:00,0.02291267931757828,-1,-0.39286492544083157,0.0466,5.406050540085212e-05,0.047191229894787336,136800.0
QUICKUSDT,2025-03-01 12:00:00,0.02409277,2025-03-02 15:00:00,0.02535873240998967,-1,-0.33600425414351603,0.0331,-4.190335577065806e-05,-0.05354532417773754,97200.0
QUICKUSDT,2025-05-18 09:00:00,0.023802857000000004,2025-05-22 03:00:00,0.024404259112493613,-1,-0.3751724085932227,0.0439,-2.640155273846944e-05,-0.026265963346064257,324000.0
QUICKUSDT,2025-05-24 23:00:00,0.022643205,2025-05-25 15:00:00,0.021482401190208823,-1,-0.3264522579004062,0.0334,3.8770847247025314e-05,0.050264995825068805,57600.0
QUICKUSDT,2025-05-31 13:00:00,0.02089373,2025-06-02 22:00:00,0.021748554721720912,-1,-0.38837740213615735,0.0455,-3.889452483830153e-05,-0.04191297828204504,205200.0
QUICKUSDT,2025-06-11 10:00:00,0.025102467,2025-06-11 15:00:00,0.025854830642715584,-1,-0.33223795616825025,0.0343,-2.5806072945144547e-05,-0.030971701295955674,18000.0
