symbol,entry_time,entry_price,exit_time,exit_price,signal,score,position_size,pnl,ret,holding_s
KAIAUSDT,2025-01-04 10:00:00,0.22503247,2025-01-06 06:00:00,0.23393159476365666,-1,-0.29594218607577694,0.0236,-0.00021001934442229685,-0.04054595869501253,158400.0
KAIAUSDT,2025-01-07 14:00:00,0.22783163,2025-01-07 18:00:00,0.21085210325668602,-1,-0.42784676174316505,0.0243,0.00041260249986252987,0.073526643834809,14400.0
KAIAUSDT,2025-02-02 00:00:00,0.17534738,2025-02-02 12:00:00,0.16687222426263562,-1,-0.3233178678985823,0.0148,0.00012543230491299278,0.047333517942294755,43200.0
KAIAUSDT,2025-02-11 16:00:00,0.13375986,2025-02-18 09:00:00,0.12449277696661153,-1,-0.3504819163913673,0.0298,0.0002761590743949768,0.06828149471290178,579600.0
KAIAUSDT,2025-02-23 08:00:00,0.13705887,2025-02-24 07:00:00,0.1304884484014484,-1,-0.376005973432083,0.0451,0.00029632601409467673,0.04693868210464299,82800.0
KAIAUSDT,2025-02-26 14:00:00,0.12716184,2025-02-28 01:00:00,0.12101988313394345,-1,-0.3936773235589321,0.0469,0.00028805777701805215,0.04730031451303748,126000.0
KAIAUSDT,2025-03-01 13:00:00,0.12086373,2025-03-02 15:00:00,0.12287313554477271,-1,-0.44575658872007384,0.032,-6.430097743272656e-05,-0.017625380871273,93600.0
KAIAUSDT,2025-03-03 01:00:00,0.12736178,2025-03-03 14:00:00,0.11889754348289905,-1,-0.4315322494591547,0.0257,0.00021753087848949465,0.06545821467869685,46800.0
KAIAUSDT,2025-03-03 15:00:00,0.11876436000000001,2025-03-04 01:00:00,0.11239670842971822,-1,-0.34943639499964296,0.0352,0.00022414133527391924,0.05261584544624158,36000.0
KAIAUSDT,2025-03-07 17:00:00,0.1139658,2025-03-09 17:00:00,0.10842372699786096,-1,-0.3294191631358553,0.0321,0.0001779005433686634,0.04762926423663105,172800.0
KAIAUSDT,2025-03-09 18:00:00,0.10706787000000001,2025-03-10 09:00:00,0.11133363055840756,-1,-0.4175125996113438,0.0549,-0.00023419025465657448,-0.040841649585515706,54000.0
KAIAUSDT,2025-03-10 15:00:00,0.10376886,2025-03-10 18:00:00,0.09814168461244487,-1,-0.3993339463798838,0.0387,0.00021777168749838386,0.053227977329182746,10800.0
KAIAUSDT,2025-03-12 13:00:00,0.10986703,2025-03-19 18:00:00,0.11230193910334828,-1,-0.30982620060237714,0.0249,-6.062923667337201e-05,-0.023162327527632934,622800.0
KAIAUSDT,2025-03-20 01:00:00,0.11066679000000001,2025-03-21 12:00:00,0.10590680984009442,-1,-0.41621639232268665,0.0277,0.0001318514504293851,0.0420118209799489,126000.0
KAIAUSDT,2025-03-22 00:00:00,0.10606817,2025-03-23 08:00:00,0.10932111352767664,-1,-0.4123565092887192,0.0286,-9.30341848915517e-05,-0.031668423219488304,115200.0
KAIAUSDT,2025-03-23 09:00:00,0.10776766000000002,2025-03-24 14:00:00,0.11011500634405304,-1,-0.40138308535973355,0.0241,-5.6571046891677835e-05,-0.022781546932103956,104400.0
KAIAUSDT,2025-03-25 01:00:00,0.10956712,2025-03-26 02:00:00,0.11080778282905848,-1,-0.39897657697625855,0.0246,-3.0520305594838564e-05,-0.012323313317521518,90000.0
KAIAUSDT,2025-03-27 15:00:00,0.11086673,2025-03-28 14:00:00,0.10645986022512093,-1,-0.40634839571057596,0.0541,0.00023841165482095777,0.03874925367492188,82800.0
KAIAUSDT,2025-03-28 16:00:00,0.10626811000000001,2025-03-31 07:00:00,0.10114156612403231,-1,-0.41576937000619885,0.0262,0.0001343154495503537,0.04724160207580334,226800.0
KAIAUSDT,2025-04-27 13:00:00,0.11206637000000001,2025-04-29 00:00:00,0.11580020094694961,-1,-0.31703762057106855,0.0293,-0.00010940124674562315,-0.034318032403026846,126000.0
KAIAUSDT,2025-05-05 10:00:00,0.11206637000000001,2025-05-06 11:00:00,0.10752564019621137,-1,-0.4196051410014163,0.0264,0.0001198752668200201,0.039518219728082914,90000.0
KAIAUSDT,2025-05-06 12:00:00,0.1079676,2025-05-07 01:00:00,0.11163486134714372,-1,-0.35208777700774463,0.0377,-0.0001382557527873183,-0.0349663134787077,46800.0
KAIAUSDT,2025-05-11 00:00:00,0.12686193,2025-05-15 07:00:00,0.11917068943389891,-1,-0.3778937080586832,0.044,0.0003384145849084483,0.05962686076194094,370800.0
KAIAUSDT,2025-05-18 06:00:00,0.11656502,2025-05-18 14:00:00,0.11964776634370947,-1,-0.3264673430416972,0.0338,-0.00010419682641737978,-0.027446581862289918,28800.0
KAIAUSDT,2025-05-30 14:00:00,0.10906727000000001,2025-05-30 23:00:00,0.1052284375795032,-1,-0.329953728558565,0.0325,0.00012476205366614615,0.034196924068025214,32400.0
KAIAUSDT,2025-06-01 09:00:00,0.10446865,2025-06-01 23:00:00,0.1063852079476987,-1,-0.45838057105250857,0.0408,-7.81955642661074e-05,-0.01934577117344496,50400.0
KAIAUSDT,2025-06-05 07:00:00,0.10866739,2025-06-05 19:00:00,0.10472301364960235,-1,-0.3424806849867453,0.0376,0.00014830855077495181,0.03529770026129876,43200.0
