symbol,entry_time,entry_price,exit_time,exit_price,signal,score,position_size,pnl,ret,holding_s
ALGOUSDT,2024-06-13 16:00:00,0.15675296,2025-07-05 09:00:00,0.1740522,-1,-0.35553775380437697,0.0388,-0.0006712105119999998,-0.1113598936823904,33411600.0
