symbol,entry_time,entry_price,exit_time,exit_price,signal,score,position_size,pnl,ret,holding_s
ALPHAUSDT,2024-06-27 13:00:00,0.08286513300000001,2025-07-07 16:00:00,0.012373711,-1,-0.3682900189750585,0.0403,0.0028408043066000008,0.8496765082969215,32410800.0
