open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,fg_index
2024-05-01,0.3031,0.309,0.2808,0.3021,9938809.0,1714607999999,2924446.5712,30693,4924156.0,1449572.9592,0,0.54
2024-05-02,0.3022,0.3165,0.2915,0.3103,6455075.0,1714694399999,1982936.9456,21932,3538995.0,1088312.2693,0,0.43
2024-05-03,0.3103,0.3412,0.309,0.3387,13678960.0,1714780799999,4443800.5157,41765,6990399.0,2271253.6684,0,0.48
2024-05-04,0.3389,0.3558,0.3364,0.3378,12171905.0,1714867199999,4190401.7411,43711,5317280.0,1832380.4972,0,0.67
2024-05-05,0.3379,0.3471,0.3269,0.3403,9042684.0,1714953599999,3032195.7576,31030,4212350.0,1412291.8373,0,0.69
2024-05-06,0.3403,0.3554,0.331,0.3314,9579284.0,1715039999999,3276344.0334,28355,4749103.0,1625262.0731,0,0.71
2024-05-07,0.3314,0.3469,0.3219,0.3247,11157940.0,1715126399999,3740214.8059,33280,4969723.0,1666113.9496,0,0.68
2024-05-08,0.3246,0.3469,0.313,0.3244,10486014.0,1715212799999,3431112.2842,34914,5284063.0,1729383.5315,0,0.64
2024-05-09,0.3243,0.3402,0.3204,0.3369,10886816.0,1715299199999,3587672.5473,31944,5518597.0,1817727.6669,0,0.55
2024-05-10,0.337,0.3452,0.3152,0.3191,7181970.0,1715385599999,2385500.1943,25055,3352138.0,1114949.4315,0,0.66
2024-05-11,0.3192,0.3261,0.3129,0.3135,3026518.0,1715471999999,965901.0147,15521,1483381.0,473182.7119,0,0.53
2024-05-12,0.3136,0.3178,0.3058,0.3075,3727617.0,1715558399999,1165515.9926,14499,1767065.0,552379.9378,0,0.56
2024-05-13,0.3076,0.3132,0.2858,0.3001,10317160.0,1715644799999,3091891.5813,32673,4678895.0,1402321.9081,0,0.57
2024-05-14,0.3003,0.3011,0.2831,0.2845,7105649.0,1715731199999,2074890.0989,23424,3481436.0,1016615.9719,0,0.66
2024-05-15,0.2845,0.3162,0.2803,0.3118,8090732.0,1715817599999,2416108.0483,30280,4521166.0,1350538.546,0,0.64
2024-05-16,0.3117,0.3155,0.2948,0.3083,8056881.0,1715903999999,2476242.5452,27925,4258812.0,1308165.176,0,0.7
2024-05-17,0.3084,0.3463,0.305,0.3294,12132227.0,1715990399999,4005509.5993,48574,6235814.0,2059883.4119,0,0.74
2024-05-18,0.3295,0.3624,0.3289,0.349,14131035.0,1716076799999,4941997.1261,48677,7183977.0,2510918.471,0,0.73
2024-05-19,0.349,0.3654,0.3375,0.3406,8175498.0,1716163199999,2878810.4126,30107,3980145.0,1403797.3758,0,0.72
2024-05-20,0.3407,0.3639,0.3317,0.3616,10099992.0,1716249599999,3499991.718,41495,5305120.0,1841731.7699,0,0.7
2024-05-21,0.3616,0.3837,0.3568,0.37,11193605.0,1716335999999,4145690.5758,50942,5471152.0,2025808.3586,0,0.76
2024-05-22,0.37,0.3707,0.3482,0.3542,7099919.0,1716422399999,2539278.4812,34303,3156398.0,1128220.8646,0,0.76
2024-05-23,0.3544,0.3578,0.3231,0.3421,9873161.0,1716508799999,3390492.867,44862,4717767.0,1618337.7837,0,0.76
2024-05-24,0.342,0.3859,0.3395,0.3803,18939788.0,1716595199999,6949325.4728,77685,9447205.0,3465657.2478,0,0.74
2024-05-25,0.3804,0.4334,0.377,0.4271,27992257.0,1716681599999,11541118.4239,96674,14330652.0,5903053.9516,0,0.76
