open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,fg_index
2024-05-01,0.2619,0.2719,0.2479,0.2694,9934415.7,1714607999999,2576022.7672,19093,5229573.2,1357508.77604,0,0.54
2024-05-02,0.2694,0.2875,0.2619,0.2835,7138702.2,1714694399999,1973393.72584,13588,3474075.1,959227.8449,0,0.43
2024-05-03,0.2837,0.2999,0.277,0.2982,7825655.5,1714780799999,2245632.2106,16920,3809899.7,1093682.25211,0,0.48
2024-05-04,0.2982,0.3018,0.2884,0.2916,6289860.2,1714867199999,1840522.72941,14975,3088747.2,904133.86553,0,0.67
2024-05-05,0.2917,0.2954,0.2846,0.2881,9713569.0,1714953599999,2803098.72057,26395,4445014.6,1282839.59839,0,0.69
2024-05-06,0.2882,0.2987,0.2797,0.283,13750843.4,1715039999999,3978363.20786,33551,6829320.6,1977226.71557,0,0.71
2024-05-07,0.283,0.2903,0.2771,0.2783,10575536.6,1715126399999,2998418.43259,20712,5308303.8,1504940.38753,0,0.68
2024-05-08,0.2782,0.2828,0.2699,0.2761,7722377.2,1715212799999,2128682.39532,17067,3816273.6,1052404.18658,0,0.64
2024-05-09,0.2761,0.2849,0.2672,0.2831,7880147.6,1715299199999,2166032.57548,21475,3761125.6,1034499.70787,0,0.55
2024-05-10,0.2831,0.2862,0.2663,0.2709,6705491.7,1715385599999,1857904.37968,19298,3171806.0,880035.03745,0,0.66
2024-05-11,0.2709,0.2747,0.2632,0.2643,3629571.3,1715471999999,979497.32635,11576,1841001.6,496826.89719,0,0.53
2024-05-12,0.2643,0.2648,0.2496,0.2524,13590934.3,1715558399999,3502028.09959,29958,6611551.1,1702356.93771,0,0.56
2024-05-13,0.2523,0.2576,0.24,0.2505,11123619.7,1715644799999,2784448.09955,25102,4968237.9,1242172.97766,0,0.57
2024-05-14,0.2503,0.2524,0.2408,0.2417,11430474.0,1715731199999,2818043.37456,28399,5803536.8,1430896.96394,0,0.66
2024-05-15,0.2417,0.2604,0.2394,0.2566,10588641.8,1715817599999,2647113.4165,24085,5344389.1,1333614.03882,0,0.64
2024-05-16,0.2565,0.2626,0.2502,0.2566,9148174.4,1715903999999,2341398.55701,26343,4830150.1,1237082.23208,0,0.7
2024-05-17,0.2566,0.2659,0.2535,0.2571,10748082.1,1715990399999,2791633.80876,26908,5255969.3,1364454.39029,0,0.74
2024-05-18,0.2571,0.2593,0.2487,0.2532,7707294.9,1716076799999,1961791.83507,22527,3576978.5,910826.89287,0,0.73
2024-05-19,0.2532,0.256,0.2385,0.2403,7742614.0,1716163199999,1912938.30414,19193,3662677.9,904493.27258,0,0.72
2024-05-20,0.2403,0.2612,0.2376,0.2597,13407595.8,1716249599999,3360052.38079,29589,6817660.5,1708103.02185,0,0.7
2024-05-21,0.2598,0.2666,0.2574,0.2617,15423456.4,1716335999999,4050875.65803,34168,7207506.6,1893380.22914,0,0.76
2024-05-22,0.2617,0.2683,0.2541,0.2593,10420579.0,1716422399999,2724145.75125,28804,4966845.2,1299607.84914,0,0.76
2024-05-23,0.2594,0.2655,0.2392,0.2527,20517464.2,1716508799999,5185550.25612,38181,9241355.2,2333571.06645,0,0.76
2024-05-24,0.2526,0.2571,0.2437,0.255,9930013.4,1716595199999,2498086.42629,18450,4665605.3,1175218.85905,0,0.74
2024-05-25,0.2551,0.2612,0.2529,0.2582,9477139.0,1716681599999,2442286.17976,17419,4848920.8,1249932.31437,0,0.76
2024-05-26,0.258,0.2588,0.25,0.252,7661708.5,1716767999999,1951166.62243,14325,2925195.4,745594.05993,0,0.75
2024-05-27,0.252,0.2692,0.2515,0.2649,12753129.5,1716854399999,3342262.2026,24206,6329491.8,1659937.98368,0,0.74
2024-05-28,0.265,0.2677,0.2545,0.2637,12962106.2,1716940799999,3390458.10474,25080,6081655.4,1591057.47289,0,0.72
2024-05-29,0.2637,0.2744,0.2598,0.2622,12126836.6,1717027199999,3241407.57642,19333,6483290.6,1734421.78775,0,0.72
2024-05-30,0.2622,0.268,0.2522,0.261,11102633.3,1717113599999,2902454.2478,19496,5329430.8,1392375.47607,0,0.73
2024-05-31,0.261,0.2625,0.2535,0.2602,7176019.2,1717199999999,1856773.38117,12377,3576735.7,926369.86955,0,0.73
2024-06-01,0.2602,0.2632,0.2561,0.2613,4029262.8,1717286399999,1044735.02466,7444,1722559.2,446087.5556,0,0.72
2024-06-02,0.2614,0.2752,0.26,0.2615,10718596.5,1717372799999,2866641.63025,17867,5771524.7,1544852.5118,0,0.73
2024-06-03,0.2615,0.2725,0.2593,0.2701,11371317.4,1717459199999,3054134.89878,19781,5468827.8,1469733.44822,0,0.73
2024-06-04,0.2701,0.2791,0.269,0.2784,12273119.3,1717545599999,3370220.43482,21243,6602617.2,1814233.49974,0,0.73
2024-06-05,0.2785,0.2843,0.2764,0.2794,9613954.4,1717631999999,2689724.10048,16677,4362381.0,1221669.83396,0,0.75
2024-06-06,0.2796,0.28,0.2705,0.2748,7899276.9,1717718399999,2176002.34507,14401,3614813.1,996039.47351,0,0.78
2024-06-07,0.2748,0.2839,0.2261,0.2465,20359287.1,1717804799999,5237815.47063,38924,9316011.3,2392747.80113,0,0.77
2024-06-08,0.2464,0.249,0.2335,0.2374,8590487.3,1717891199999,2070123.31637,22438,4151036.3,1001674.37931,0,0.72
