open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,fg_index
2024-05-01 00:00:00,79.48,79.9,78.46,79.52,60182.851,1714535999999,4765475.81395,12824,25618.378,2028525.89252,0,0.54
2024-05-01 04:00:00,79.52,80.0,75.88,76.32,167253.773,1714550399999,12963805.5561,31156,74910.132,5801881.24052,0,0.54
2024-05-01 08:00:00,76.33,77.36,74.6,77.36,178356.493,1714564799999,13547240.3058,33062,87801.317,6672567.41169,0,0.54
2024-05-01 12:00:00,77.35,77.84,76.52,77.22,93437.584,1714579199999,7210469.08934,22123,42801.481,3303918.3603,0,0.54
2024-05-01 16:00:00,77.22,80.89,76.96,78.65,148469.339,1714593599999,11734626.84153,34081,71229.866,5628764.0817,0,0.54
2024-05-01 20:00:00,78.64,80.27,78.35,80.17,66110.455,1714607999999,5252760.70459,14163,28403.329,2256416.71235,0,0.54
2024-05-02 00:00:00,80.17,80.43,78.79,79.77,57303.489,1714622399999,4564296.70166,11878,29606.496,2359178.13068,0,0.43
2024-05-02 04:00:00,79.77,79.88,78.85,78.87,39386.168,1714636799999,3128090.02986,8730,18189.412,1444825.54503,0,0.43
2024-05-02 08:00:00,78.87,80.8,78.66,80.36,67033.766,1714651199999,5340814.309,14840,36836.08,2936067.73202,0,0.43
2024-05-02 12:00:00,80.35,80.84,79.45,80.6,101286.895,1714665599999,8130216.68702,19927,51491.327,4133587.76674,0,0.43
2024-05-02 16:00:00,80.6,81.28,80.18,80.75,61780.674,1714679999999,4979332.32107,15291,29367.075,2366937.90552,0,0.43
2024-05-02 20:00:00,80.74,80.84,79.99,80.02,72088.404,1714694399999,5794068.58823,13931,33901.769,2725337.52726,0,0.43
2024-05-03 00:00:00,80.03,81.04,79.95,80.71,59306.808,1714708799999,4778051.53111,12598,30133.425,2427775.60966,0,0.48
2024-05-03 04:00:00,80.72,80.76,79.43,79.54,47099.948,1714723199999,3769686.93139,10920,21211.481,1696895.63863,0,0.48
2024-05-03 08:00:00,79.54,80.11,79.33,79.94,55828.485,1714737599999,4450934.02161,12886,28570.186,2277688.18575,0,0.48
2024-05-03 12:00:00,79.94,82.13,79.85,81.91,132473.003,1714751999999,10780727.84807,28857,71305.232,5802813.63084,0,0.48
2024-05-03 16:00:00,81.92,82.12,81.38,81.67,64993.266,1714766399999,5313072.14587,17303,28932.368,2365759.84255,0,0.48
2024-05-03 20:00:00,81.66,82.62,81.54,81.85,66394.538,1714780799999,5446366.00869,14913,32813.967,2692106.29884,0,0.48
2024-05-04 00:00:00,81.86,82.49,81.57,81.99,36578.376,1714795199999,3001150.68667,9383,19040.649,1562306.39463,0,0.67
2024-05-04 04:00:00,82.0,82.19,81.61,81.63,35990.029,1714809599999,2947408.61915,8129,19207.132,1573150.38846,0,0.67
2024-05-04 08:00:00,81.63,83.01,81.58,82.29,72303.025,1714823999999,5948004.75845,15409,39221.888,3226795.54058,0,0.67
2024-05-04 12:00:00,82.3,82.77,81.42,82.35,71492.682,1714838399999,5877415.80287,16024,31211.645,2565929.6709,0,0.67
2024-05-04 16:00:00,82.35,82.48,81.79,82.32,39610.642,1714852799999,3253980.04751,12668,20109.423,1651951.6158,0,0.67
2024-05-04 20:00:00,82.31,82.57,81.56,81.66,38727.042,1714867199999,3176896.97836,10121,16724.646,1372014.81937,0,0.67
2024-05-05 00:00:00,81.66,81.78,80.37,81.11,76182.932,1714881599999,6176040.73311,14050,39504.189,3202780.06787,0,0.69
2024-05-05 04:00:00,81.12,81.46,80.75,81.23,40354.299,1714895999999,3273882.25989,7108,19537.138,1585350.94761,0,0.69
2024-05-05 08:00:00,81.24,81.56,80.87,81.18,36554.524,1714910399999,2968559.47904,9290,18788.064,1525959.05951,0,0.69
2024-05-05 12:00:00,81.17,81.6,80.53,81.53,71910.561,1714924799999,5823726.34084,15191,37034.48,2999425.54032,0,0.69
2024-05-05 16:00:00,81.53,81.74,80.9,81.28,73339.412,1714939199999,5968226.9178,13806,35423.107,2882600.90715,0,0.69
2024-05-05 20:00:00,81.27,81.67,81.14,81.32,38307.777,1714953599999,3118341.72857,8966,19633.142,1598201.26691,0,0.69
2024-05-06 00:00:00,81.32,81.71,80.6,80.83,48897.461,1714967999999,3973290.77308,10118,21278.436,1728303.59061,0,0.71
2024-05-06 04:00:00,80.84,84.2,80.71,83.33,157810.369,1714982399999,13017931.55384,25777,89423.036,7371538.99858,0,0.71
2024-05-06 08:00:00,83.33,84.05,81.76,82.34,150305.965,1714996799999,12457852.71042,27403,69749.051,5782864.91842,0,0.71
2024-05-06 12:00:00,82.34,82.37,80.01,81.75,117207.423,1715011199999,9512558.56615,26941,56956.707,4621727.76046,0,0.71
2024-05-06 16:00:00,81.76,81.96,80.66,81.1,65451.997,1715025599999,5328207.75357,15626,28588.019,2327792.229,0,0.71
2024-05-06 20:00:00,81.1,81.39,80.61,80.79,41107.379,1715039999999,3333968.61953,12419,21989.972,1783908.0862,0,0.71
2024-05-07 00:00:00,80.79,81.48,79.78,80.44,77690.048,1715054399999,6268519.11143,15933,38848.031,3133546.44407,0,0.68
2024-05-07 04:00:00,80.43,80.76,80.0,80.44,48669.693,1715068799999,3914841.40278,9469,23974.927,1928342.39481,0,0.68
2024-05-07 08:00:00,80.44,81.78,80.27,81.08,82602.164,1715083199999,6716525.85169,15503,35357.891,2874460.91,0,0.68
2024-05-07 12:00:00,81.08,82.45,81.08,81.94,136527.07,1715097599999,11193000.3548,23427,68856.804,5645864.20528,0,0.68
2024-05-07 16:00:00,81.94,82.65,81.58,82.27,67443.645,1715111999999,5538553.22078,14594,30586.487,2511310.8932,0,0.68
2024-05-07 20:00:00,82.27,82.4,80.34,80.84,80133.463,1715126399999,6519990.84961,16188,37055.96,3013583.9805,0,0.68
2024-05-08 00:00:00,80.82,81.17,80.02,80.81,45274.287,1715140799999,3658691.98841,9512,20561.848,1661779.86701,0,0.64
2024-05-08 04:00:00,80.81,80.95,79.32,79.94,71546.323,1715155199999,5724922.73946,14578,36403.897,2912941.94388,0,0.64
2024-05-08 08:00:00,79.94,80.47,79.55,80.32,72338.664,1715169599999,5788612.62181,12641,40938.642,3276573.35656,0,0.64
2024-05-08 12:00:00,80.33,82.22,80.28,81.72,141424.567,1715183999999,11502011.73902,26018,69260.356,5634289.02677,0,0.64
2024-05-08 16:00:00,81.72,82.33,81.37,81.81,75854.47,1715198399999,6206417.82931,15320,38500.886,3150008.76574,0,0.64
2024-05-08 20:00:00,81.81,81.99,80.4,81.7,79764.127,1715212799999,6468607.72528,16201,35759.826,2899970.47394,0,0.64
2024-05-09 00:00:00,81.69,82.77,81.62,82.12,61698.74,1715227199999,5065656.89402,12050,30632.649,2515339.31484,0,0.55
2024-05-09 04:00:00,82.12,82.27,81.3,81.48,43949.497,1715241599999,3597166.78367,9152,21288.38,1742580.76758,0,0.55
2024-05-09 08:00:00,81.48,82.49,81.32,81.83,67869.908,1715255999999,5560846.07171,16268,33335.733,2731456.27345,0,0.55
2024-05-09 12:00:00,81.83,82.32,80.7,81.7,77457.558,1715270399999,6308322.58099,20114,40949.685,3335502.71588,0,0.55
2024-05-09 16:00:00,81.7,82.49,81.52,82.47,50770.909,1715284799999,4170357.72818,15115,23627.997,1940624.57528,0,0.55
2024-05-09 20:00:00,82.47,83.16,82.19,83.08,50490.153,1715299199999,4175821.41375,13516,26167.523,2165689.61798,0,0.55
2024-05-10 00:00:00,83.07,83.47,82.83,83.03,39141.859,1715313599999,3255633.28056,9990,17803.709,1480790.76038,0,0.66
2024-05-10 04:00:00,83.03,83.39,82.96,83.1,38640.387,1715327999999,3212909.66692,10270,20154.143,1675865.05541,0,0.66
2024-05-10 08:00:00,83.11,83.47,82.98,83.39,37804.95,1715342399999,3144942.62997,11696,18395.516,1530375.35854,0,0.66
2024-05-10 12:00:00,83.39,83.48,79.97,80.84,168613.52,1715356799999,13726690.47146,34722,84622.977,6894702.87339,0,0.66
2024-05-10 16:00:00,80.83,81.2,80.25,80.58,74617.221,1715371199999,6024408.17008,18065,35152.547,2838146.02466,0,0.66
2024-05-10 20:00:00,80.57,80.72,79.55,80.22,61634.039,1715385599999,4934920.87736,15246,33791.669,2705630.78788,0,0.66
2024-05-11 00:00:00,80.22,81.04,80.13,80.35,42744.325,1715399999999,3443068.85223,11506,19746.364,1590722.57524,0,0.53
2024-05-11 04:00:00,80.34,80.85,80.19,80.75,26486.189,1715414399999,2131293.5642,9404,14263.182,1147607.37038,0,0.53
2024-05-11 08:00:00,80.75,81.33,80.25,81.23,46954.154,1715428799999,3792785.95101,12453,23453.799,1894902.90477,0,0.53
2024-05-11 12:00:00,81.21,82.29,80.66,80.83,79530.879,1715443199999,6483739.86983,19060,40277.725,3282520.13501,0,0.53
2024-05-11 16:00:00,80.84,81.55,80.75,81.45,34365.493,1715457599999,2789175.77691,12029,16196.139,1314917.32504,0,0.53
2024-05-11 20:00:00,81.44,81.77,81.19,81.39,28038.09,1715471999999,2284621.31104,8635,13323.305,1085674.62963,0,0.53
2024-05-12 00:00:00,81.39,81.98,81.31,81.36,22075.606,1715486399999,1801274.39099,6879,10914.625,890828.22573,0,0.56
