symbol,entry_time,entry_price,exit_time,exit_price,signal,score,position_size,pnl,ret,holding_s
CELOUSDT,2025-07-22 01:00:00,0.3851155,2025-07-23 07:00:00,0.3808857,1,0.0959071277510319,0.0016,-6.767680000000009e-06,-0.011983198546929443,108000.0
ARKMUSDT,2025-07-09 13:00:00,0.46416071000000003,2025-07-18 17:00:00,0.5743722600000001,-1,-0.14987770760229854,0.0199,-0.002193209845000001,-0.23844265213658444,792000.0
ARKMUSDT,2025-07-18 17:00:00,0.5743722600000001,2025-07-20 07:00:00,0.59152249,1,0.10481561910854968,0.0045,7.717603499999969e-05,0.0288590847684739,136800.0
ARKMUSDT,2025-07-20 07:00:00,0.59152249,2025-07-23 07:00:00,0.60898264,-1,-0.30653090221424734,0.0737,-0.0012868130550000006,-0.03051730541978211,259200.0
TRUMPUSDT,2025-07-09 13:00:00,8.817354,2025-07-24 13:00:00,9.8589568,-1,-0.16905728730737493,0.0265,-0.02760247419999999,-0.11913099485401173,1296000.0
CATIUSDT,2025-07-09 14:00:00,0.08587423000000001,2025-07-16 15:00:00,0.10203059999999999,-1,-0.19548240335756506,0.0353,-0.0005703198609999991,-0.18913991112351133,608400.0
CATIUSDT,2025-07-16 15:00:00,0.10203059999999999,2025-07-17 07:00:00,0.09927021,1,0.09280307958045009,0.0003,-8.281169999999962e-07,-0.02805453069961353,57600.0
CAKEUSDT,2025-07-09 13:00:00,2.309307,2025-07-23 16:00:00,2.7838349,-1,-0.15129856028205893,0.0205,-0.00972782195,-0.20648497882698144,1220400.0
CAKEUSDT,2025-07-23 16:00:00,2.7838349,2025-07-24 13:00:00,2.60831727,1,0.09185503449806992,0.0001,-1.755176299999999e-05,-0.06404886471536078,75600.0
TURBOUSDT,2025-07-09 13:00:00,0.00388223498,2025-07-15 03:00:00,0.00560258027,-1,-0.15452633095803683,0.0214,-3.6815389205999995e-05,-0.4441327054809031,482400.0
TURBOUSDT,2025-07-15 03:00:00,0.00560258027,2025-07-19 20:00:00,0.00547105819,1,0.09252830041153894,0.0002,-2.6304415999999986e-08,-0.024475269190565283,406800.0
TURBOUSDT,2025-07-19 20:00:00,0.00547105819,2025-07-24 13:00:00,0.005035010049999999,-1,-0.1596387525077754,0.0233,1.015992166200002e-05,0.07870087775652058,406800.0
BNBUSDT,2025-07-09 13:00:00,661.811397,2025-07-18 20:00:00,732.359642,-1,-0.1696415944731704,0.0268,-1.8906929659999987,-0.10759871576675183,802800.0
BNBUSDT,2025-07-18 20:00:00,732.359642,2025-07-20 06:00:00,743.9067610000001,1,0.10174408615874933,0.0018,0.02078481420000012,0.01476700617809312,122400.0
BNBUSDT,2025-07-20 06:00:00,743.9067610000001,2025-07-22 02:00:00,770.5410929999999,-1,-0.10406588779372301,0.0022,-0.05859553039999969,-0.036803320249699754,158400.0
BNBUSDT,2025-07-22 02:00:00,770.5410929999999,2025-07-24 13:00:00,769.16918,1,0.09915220776708189,0.0013,-0.0017834868999999343,-0.00278045403738117,212400.0
BTCUSDT,2025-07-09 14:00:00,109104.05896000001,2025-07-24 13:00:00,118515.04385,-1,-0.16997778203380814,0.0269,-253.1554935409998,-0.08725696403696832,1292400.0
BRUSDT,2025-07-09 13:00:00,0.071561462,2025-07-13 07:00:00,0.071598514,1,0.09164544388020496,0.0001,3.7051999999995756e-09,-0.00048223528468443317,324000.0
BRUSDT,2025-07-13 07:00:00,0.071598514,2025-07-22 07:00:00,0.050145039,-1,-0.1091784684361857,0.003,6.4360425e-05,0.2986357578035767,777600.0
ARKUSDT,2025-07-09 13:00:00,0.39558129000000003,2025-07-12 19:00:00,0.48344499,-1,-0.3043785450303876,0.0731,-0.006422836469999999,-0.2231128810212434,280800.0
ARKUSDT,2025-07-12 19:00:00,0.48344499,2025-07-14 22:00:00,0.43746872,1,0.09369527912061507,0.0004,-1.839050800000002e-05,-0.09610134751835994,183600.0
ARKUSDT,2025-07-14 22:00:00,0.43746872,2025-07-20 10:00:00,0.5165549199999999,-1,-0.10057819451808098,0.0016,-0.0001265379199999999,-0.18178138249518716,475200.0
ARKUSDT,2025-07-20 10:00:00,0.5165549199999999,2025-07-21 10:00:00,0.50124958,1,0.09143378079260236,0.0001,-1.5305339999999946e-06,-0.030629647124452805,86400.0
ACHUSDT,2025-07-09 13:00:00,0.0193102052,2025-07-18 19:00:00,0.0225677683,-1,-0.17804272385789752,0.0295,-9.609811144999997e-05,-0.16969645176012937,799200.0
ACHUSDT,2025-07-18 19:00:00,0.0225677683,2025-07-20 05:00:00,0.0232510226,1,0.09471254430885334,0.0006,4.09952580000001e-07,0.02927566974799195,122400.0
ACHUSDT,2025-07-20 05:00:00,0.0232510226,2025-07-21 08:00:00,0.027235168100000002,-1,-0.32464765771962467,0.0803,-0.00031992688365000007,-0.17235356016556452,97200.0
ACHUSDT,2025-07-21 08:00:00,0.027235168100000002,2025-07-22 07:00:00,0.024808555200000002,1,0.09264393505012704,0.0003,-7.279838699999999e-07,-0.09009851009878656,82800.0
USUALUSDT,2025-07-09 13:00:00,0.07077876000000001,2025-07-12 06:00:00,0.08272481,-1,-0.16914797048899763,0.0264,-0.0003153757199999996,-0.16978015382015713,234000.0
USUALUSDT,2025-07-12 06:00:00,0.08272481,2025-07-20 07:00:00,0.09437168,1,0.10583244917558053,0.0048,5.5904976000000016e-05,0.1397905318851745,694800.0
USUALUSDT,2025-07-20 07:00:00,0.09437168,2025-07-23 07:00:00,0.09242771999999999,-1,-0.32175164509794746,0.079,0.00015357284000000067,0.019598976303060497,259200.0
BRETTUSDT,2025-07-09 13:00:00,0.045406374000000006,2025-07-12 17:00:00,0.053806137,-1,-0.16477238903654626,0.0249,-0.00020915409869999975,-0.1859908341062422,273600.0
BRETTUSDT,2025-07-12 17:00:00,0.053806137,2025-07-13 06:00:00,0.054563626,1,0.09603660058482162,0.0008,6.059912000000001e-07,0.01307811529008299,46800.0
BRETTUSDT,2025-07-13 06:00:00,0.054563626,2025-07-14 15:00:00,0.056356902,-1,-0.30794147139629574,0.0742,-0.00013306107920000026,-0.03386577765194717,118800.0
BRETTUSDT,2025-07-14 15:00:00,0.056356902,2025-07-20 06:00:00,0.05950214400000001,1,0.0971466677406175,0.002,6.290484000000013e-06,0.05480934878215993,486000.0
BRETTUSDT,2025-07-20 06:00:00,0.05950214400000001,2025-07-22 08:00:00,0.06141842,-1,-0.1076997829252322,0.0027,-5.173945199999986e-06,-0.03320515885948571,180000.0
BRETTUSDT,2025-07-22 08:00:00,0.06141842,2025-07-23 07:00:00,0.06458062,1,0.10161360648411091,0.0017,5.375740000000006e-06,0.05048618280965228,82800.0
BOMEUSDT,2025-07-09 13:00:00,0.0016095170000000002,2025-07-17 20:00:00,0.0022766827999999998,-1,-0.16704485931801671,0.0257,-1.714616105999999e-05,-0.4155130495670437,716400.0
BOMEUSDT,2025-07-17 20:00:00,0.0022766827999999998,2025-07-24 13:00:00,0.0020343895,1,0.09670496724694708,0.0009,-2.1806396999999988e-07,-0.10742382856320602,579600.0
BSVUSDT,2025-07-09 13:00:00,25.032488,2025-07-17 20:00:00,28.438529,-1,-0.1726017311282162,0.0278,-0.09468793979999995,-0.13706482104375717,716400.0
BSVUSDT,2025-07-17 20:00:00,28.438529,2025-07-20 09:00:00,31.240625,1,0.09813579303994856,0.0012,0.0033625152000000026,0.09753167862514979,219600.0
EPICUSDT,2025-07-09 18:00:00,0.80695784,2025-07-17 20:00:00,1.10553156,-1,-0.1822879276462148,0.0311,-0.009285642691999997,-0.370999156337585,698400.0
EPICUSDT,2025-07-17 20:00:00,1.10553156,2025-07-23 17:00:00,2.19124243,1,0.11036705884759071,0.0063,0.006839978481,0.9810713485556215,507600.0
ETCUSDT,2025-07-09 17:00:00,17.2508232,2025-07-18 00:00:00,20.2770813,-1,-0.17383273541607056,0.0282,-0.08534047841999999,-0.17642688049808544,716400.0
ETCUSDT,2025-07-18 00:00:00,20.2770813,2025-07-24 13:00:00,22.545234400000002,1,0.10994930024061086,0.0063,0.014289364530000018,0.11085796744820484,565200.0
ADAUSDT,2025-07-09 13:00:00,0.6138158,2025-07-12 01:00:00,0.70651189,-1,-0.15969249475508446,0.0233,-0.0021598188970000003,-0.15201613545953038,216000.0
ADAUSDT,2025-07-12 01:00:00,0.70651189,2025-07-16 11:00:00,0.74207731,1,0.0918789994644817,0.0001,3.5565419999999962e-06,0.04933945005511508,381600.0
ADAUSDT,2025-07-16 11:00:00,0.74207731,2025-07-18 00:00:00,0.82194651,-1,-0.09196638654438614,0.0002,-1.5973839999999995e-05,-0.10862921723074914,133200.0
ADAUSDT,2025-07-18 00:00:00,0.82194651,2025-07-20 11:00:00,0.8481454800000001,1,0.11699632902786054,0.0086,0.00022531114200000134,0.030874300433491902,212400.0
ADAUSDT,2025-07-20 11:00:00,0.8481454800000001,2025-07-22 03:00:00,0.8925676899999999,-1,-0.09742067874087156,0.0011,-4.886443099999978e-05,-0.053375696207211755,144000.0
ADAUSDT,2025-07-22 03:00:00,0.8925676899999999,2025-07-24 13:00:00,0.81005691,1,0.10330144886718885,0.004,-0.0003300431199999996,-0.09344204212679927,208800.0
JASMYUSDT,2025-07-09 13:00:00,0.0124592611,2025-07-15 01:00:00,0.015703709700000002,-1,-0.17260026142941431,0.0276,-8.954678136000004e-05,-0.2614045756774454,475200.0
JASMYUSDT,2025-07-15 01:00:00,0.015703709700000002,2025-07-16 23:00:00,0.016900928200000002,1,0.09447385297235117,0.0006,7.183310999999997e-07,0.07523794140820111,165600.0
JASMYUSDT,2025-07-16 23:00:00,0.016900928200000002,2025-07-18 19:00:00,0.017038109899999997,-1,-0.35934233312944597,0.0916,-1.2565843719999595e-05,-0.00911681455459917,158400.0
JASMYUSDT,2025-07-18 19:00:00,0.017038109899999997,2025-07-19 13:00:00,0.0167989588,1,0.10232376603836875,0.0037,-8.848590699999919e-07,-0.01503624588664015,64800.0
JASMYUSDT,2025-07-19 13:00:00,0.0167989588,2025-07-22 04:00:00,0.0189916958,-1,-0.10337366607893228,0.002,-4.385474e-06,-0.13152814916124445,226800.0
JASMYUSDT,2025-07-22 04:00:00,0.0189916958,2025-07-22 07:00:00,0.0190732763,1,0.10578679566471007,0.0049,3.9974445000000477e-07,0.003295587969558831,10800.0
IOTAUSDT,2025-07-09 13:00:00,0.16874936000000001,2025-07-12 18:00:00,0.18615583,-1,-0.1504531508680735,0.0201,-0.0003498700469999996,-0.10414984305718243,277200.0
IOTAUSDT,2025-07-12 18:00:00,0.18615583,2025-07-20 00:00:00,0.23422971,1,0.09926481850737263,0.0027,0.00012979947600000004,0.25724536357523703,626400.0
ONDOUSDT,2025-07-09 13:00:00,0.8178545700000001,2025-07-18 20:00:00,1.01270372,-1,-0.17799483482592254,0.0295,-0.0057480499249999975,-0.23924425166444924,802800.0
ONDOUSDT,2025-07-18 20:00:00,1.01270372,2025-07-19 19:00:00,1.01979397,1,0.1013822756796092,0.0034,2.4106850000000255e-05,0.006001307351769257,82800.0
ONDOUSDT,2025-07-19 19:00:00,1.01979397,2025-07-23 12:00:00,1.07452226,-1,-0.18268610848227543,0.0312,-0.001707522647999997,-0.0546660262856819,320400.0
ONDOUSDT,2025-07-23 12:00:00,1.07452226,2025-07-24 13:00:00,1.01859433,1,0.10537864893293691,0.0047,-0.0002628612709999998,-0.05304911250512387,90000.0
INJUSDT,2025-07-09 13:00:00,10.7107858,2025-07-12 16:00:00,12.0106021,-1,-0.15049615248630976,0.0201,-0.026126307629999995,-0.12235582993359831,270000.0
INJUSDT,2025-07-12 16:00:00,12.0106021,2025-07-13 11:00:00,12.322302200000001,1,0.09307121470724522,0.0003,9.351003000000037e-05,0.024952079454867732,68400.0
INJUSDT,2025-07-13 11:00:00,12.322302200000001,2025-07-18 19:00:00,13.739120499999999,-1,-0.34052832430286245,0.0856,-0.12127964647999977,-0.11597999943549486,460800.0
INJUSDT,2025-07-18 19:00:00,13.739120499999999,2025-07-19 19:00:00,13.9768057,1,0.09428873182909443,0.0005,0.00011884260000000069,0.016299884661467333,86400.0
INJUSDT,2025-07-19 19:00:00,13.9768057,2025-07-23 13:00:00,14.185254299999999,-1,-0.10937222096522359,0.0062,-0.0012923813199999922,-0.01591389409527234,324000.0
INJUSDT,2025-07-23 13:00:00,14.185254299999999,2025-07-24 13:00:00,13.546934700000001,1,0.0940511133518502,0.001,-0.0006383195999999973,-0.0459988126050019,86400.0
AIXBTUSDT,2025-07-09 13:00:00,0.133639896,2025-07-24 13:00:00,0.14376311599999997,-1,-0.15211044099811477,0.0205,-0.0002075260099999992,-0.07674998412150785,1296000.0
ORDIUSDT,2025-07-09 13:00:00,7.7946609,2025-07-18 13:00:00,11.2783825,-1,-0.1747151467981203,0.0284,-0.09893769343999997,-0.447936902668851,777600.0
ORDIUSDT,2025-07-18 13:00:00,11.2783825,2025-07-20 08:00:00,10.690791800000001,1,0.09272616359769455,0.0003,-0.0001762772099999994,-0.05309884484765418,154800.0
ORDIUSDT,2025-07-20 08:00:00,10.690791800000001,2025-07-22 04:00:00,11.213363000000001,-1,-0.2404745163760562,0.0511,-0.02670338831999999,-0.04988049545591186,158400.0
ORDIUSDT,2025-07-22 04:00:00,11.213363000000001,2025-07-24 13:00:00,9.7080867,1,0.11269227939785476,0.0071,-0.010687461730000002,-0.135239505133295,205200.0
AEVOUSDT,2025-07-09 13:00:00,0.08827351,2025-07-12 00:00:00,0.10763228,-1,-0.1881274330518214,0.0329,-0.0006369035329999999,-0.22030440966944667,212400.0
AEVOUSDT,2025-07-12 00:00:00,0.10763228,2025-07-17 00:00:00,0.11756472,1,0.09483250473994193,0.0006,5.959464e-06,0.09128123756181698,432000.0
INITUSDT,2025-07-09 19:00:00,0.35369386,2025-07-12 00:00:00,0.49934976,-1,-0.15298337615756039,0.0209,-0.003044208309999999,-0.41281348186253486,190800.0
INITUSDT,2025-07-12 00:00:00,0.49934976,2025-07-16 10:00:00,0.4788563,1,0.09971541763860613,0.0014,-2.869084399999995e-05,-0.04204029207904289,381600.0
INITUSDT,2025-07-16 10:00:00,0.4788563,2025-07-24 13:00:00,0.43833145999999995,-1,-0.09708301229516882,0.001,4.0524840000000066e-05,0.0836283947814826,702000.0
HUMAUSDT,2025-07-09 13:00:00,0.0334349665,2025-07-12 00:00:00,0.0393628053,-1,-0.16628965490181952,0.0255,-0.00015115988939999985,-0.17829459367037181,212400.0
HUMAUSDT,2025-07-12 00:00:00,0.0393628053,2025-07-13 05:00:00,0.038058579,1,0.10043481738828763,0.0031,-4.043101529999986e-06,-0.03413346927537189,104400.0
HUMAUSDT,2025-07-13 05:00:00,0.038058579,2025-07-23 00:00:00,0.042576769199999996,-1,-0.3245181999652381,0.0801,-0.00036190703501999956,-0.11971673401153507,846000.0
HUMAUSDT,2025-07-23 00:00:00,0.042576769199999996,2025-07-24 13:00:00,0.0407687657,1,0.1033291790413299,0.002,-3.6160069999999904e-06,-0.043464553651477986,133200.0
AEROUSDT,2025-07-09 16:00:00,0.71168643,2025-07-17 12:00:00,0.91117327,-1,-0.18569185813838843,0.0321,-0.006403527564000001,-0.28130159293609136,676800.0
HOTUSDT,2025-07-09 13:00:00,0.0008577426000000001,2025-07-20 22:00:00,0.0012033609,-1,-0.16340293961728827,0.0246,-8.502210179999997e-06,-0.40393941329251903,982800.0
HOTUSDT,2025-07-20 22:00:00,0.0012033609,2025-07-21 10:00:00,0.001219634,1,0.09509634900291822,0.0007,1.1391170000000042e-08,0.012523042006766266,43200.0
PENDLEUSDT,2025-07-09 13:00:00,3.54033758,2025-07-18 20:00:00,4.37721277,-1,-0.17087744877591415,0.027,-0.022595630129999992,-0.23738287905866867,802800.0
PENDLEUSDT,2025-07-18 20:00:00,4.37721277,2025-07-19 19:00:00,4.441267219999999,1,0.09387806071395195,0.0005,3.202722499999977e-05,0.013633615811186519,82800.0
PENDLEUSDT,2025-07-19 19:00:00,4.441267219999999,2025-07-22 17:00:00,4.77053073,-1,-0.1830261737709332,0.0313,-0.010305947863000018,-0.07513728868131483,252000.0
PENDLEUSDT,2025-07-22 17:00:00,4.77053073,2025-07-24 13:00:00,4.3406974,1,0.09364378736905972,0.0004,-0.00017193333200000006,-0.09110178412580945,158400.0
HMSTRUSDT,2025-07-10 00:00:00,0.0007017894000000001,2025-07-18 02:00:00,0.0009292787,-1,-0.18258741644778362,0.0311,-7.074917229999996e-06,-0.3251560787324514,698400.0
HMSTRUSDT,2025-07-18 02:00:00,0.0009292787,2025-07-18 13:00:00,0.0009227231,1,0.10966168954670193,0.0061,-3.9989159999999894e-08,-0.008054503670427378,39600.0
HIPPOUSDT,2025-07-09 19:00:00,0.0018064579000000001,2025-07-15 00:00:00,0.0022326696,-1,-0.16798449986022282,0.0261,-1.1124125369999993e-05,-0.2369377984950547,450000.0
HIPPOUSDT,2025-07-15 00:00:00,0.0022326696,2025-07-16 07:00:00,0.0027161849,1,0.0997261641677198,0.0014,6.7692142e-07,0.2155637495131389,111600.0
ICPUSDT,2025-07-09 13:00:00,4.951514100000001,2025-07-18 08:00:00,6.0178047999999995,-1,-0.17260747081143807,0.0277,-0.029536252389999965,-0.2163463927326792,759600.0
ICPUSDT,2025-07-18 08:00:00,6.0178047999999995,2025-07-20 11:00:00,5.9432165,1,0.10629192566239966,0.005,-0.0003729414999999969,-0.013394602762788085,183600.0
ICPUSDT,2025-07-20 11:00:00,5.9432165,2025-07-23 20:00:00,5.5986791,-1,-0.33050133616520344,0.0823,0.028355428020000007,0.05697153780280427,291600.0
ICPUSDT,2025-07-23 20:00:00,5.5986791,2025-07-24 13:00:00,5.5153449000000005,1,0.10521196900534013,0.0023,-0.00019166865999999878,-0.015884618052140097,61200.0
ALGOUSDT,2025-07-09 13:00:00,0.18754372,2025-07-13 21:00:00,0.26718013,-1,-0.17616516342846872,0.0289,-0.0023014922490000003,-0.4256285079553718,374400.0
ALGOUSDT,2025-07-13 21:00:00,0.26718013,2025-07-20 15:00:00,0.30280913000000004,1,0.09345986286012946,0.0004,1.425160000000001e-05,0.13235198242474103,583200.0
ALGOUSDT,2025-07-20 15:00:00,0.30280913000000004,2025-07-22 01:00:00,0.29428826,-1,-0.09760814693758284,0.0011,9.372957000000016e-06,0.027139409138687502,122400.0
ALGOUSDT,2025-07-22 01:00:00,0.29428826,2025-07-24 13:00:00,0.26162149,1,0.11383068034114939,0.0075,-0.0002450007750000001,-0.11200262715203117,216000.0
JTOUSDT,2025-07-09 16:00:00,1.86873921,2025-07-22 08:00:00,2.17705292,-1,-0.20586807453904682,0.039,-0.012024234689999998,-0.1659848776919493,1094400.0
JTOUSDT,2025-07-22 08:00:00,2.17705292,2025-07-24 13:00:00,2.01409559,1,0.09506268847896056,0.0007,-0.00011407013099999985,-0.07585225944806147,190800.0
AIOTUSDT,2025-07-09 20:00:00,0.165600305,2025-07-12 08:00:00,0.20440130199999998,-1,-0.1315700177702694,0.0137,-0.0005315736588999997,-0.2353051058994123,216000.0
AIOTUSDT,2025-07-12 08:00:00,0.20440130199999998,2025-07-22 07:00:00,0.425252386,1,0.11818742405330905,0.0089,0.0019655746476,1.0794778728855654,860400.0
MINAUSDT,2025-07-09 13:00:00,0.17434768,2025-07-15 04:00:00,0.19255775,-1,-0.1951366526390658,0.0354,-0.0006446364779999998,-0.10544687305274147,486000.0
MINAUSDT,2025-07-15 04:00:00,0.19255775,2025-07-16 20:00:00,0.2119364,1,0.0931461216349841,0.0004,7.751459999999999e-06,0.09963812025223599,144000.0
MINAUSDT,2025-07-16 20:00:00,0.2119364,2025-07-18 19:00:00,0.21486444,-1,-0.13062705833190788,0.0134,-3.9235735999999905e-05,-0.014815654130201288,169200.0
MINAUSDT,2025-07-18 19:00:00,0.21486444,2025-07-20 08:00:00,0.22133358000000003,1,0.09312511169626095,0.0003,1.9407420000000116e-06,0.029108006704134198,133200.0
MINAUSDT,2025-07-20 08:00:00,0.22133358000000003,2025-07-21 10:00:00,0.23847152,-1,-0.28958078039582497,0.0681,-0.0011670937139999973,-0.07843036551435151,93600.0
MOVEUSDT,2025-07-09 20:00:00,0.14645605,2025-07-24 13:00:00,0.14454335,-1,-0.1733844315984678,0.0279,5.336433000000048e-05,0.012059890663444883,1270800.0
MEUSDT,2025-07-09 13:00:00,0.7480755099999999,2025-07-22 07:00:00,0.9378812799999999,-1,-0.20839781556352185,0.0399,-0.007573250222999999,-0.2547254160345391,1101600.0
MERLUSDT,2025-07-09 20:00:00,0.108607408,2025-07-15 18:00:00,0.11125336599999999,-1,-0.17818239729125454,0.0297,-7.85849525999997e-05,-0.025362592282839398,511200.0
MERLUSDT,2025-07-15 18:00:00,0.11125336599999999,2025-07-16 20:00:00,0.11499549099999999,1,0.09146661106807841,0.0001,3.742124999999999e-07,0.03263606095297826,93600.0
MERLUSDT,2025-07-16 20:00:00,0.11499549099999999,2025-07-18 18:00:00,0.11118334499999999,-1,-0.20623697831968696,0.0393,0.0001498173378000001,0.03215039543593933,165600.0
MERLUSDT,2025-07-18 18:00:00,0.11118334499999999,2025-07-19 09:00:00,0.10898729400000001,1,0.09297082553914976,0.0003,-6.58815299999993e-07,-0.020751618374136676,54000.0
MERLUSDT,2025-07-19 09:00:00,0.10898729400000001,2025-07-22 00:00:00,0.128708601,-1,-0.10877382995717623,0.0029,-5.719179029999998e-05,-0.18195051520409333,226800.0
MERLUSDT,2025-07-22 00:00:00,0.128708601,2025-07-24 13:00:00,0.12398279400000001,1,0.0952084250724499,0.0007,-3.308064899999999e-06,-0.03771710331153392,219600.0
AI16ZUSDT,2025-07-09 13:00:00,0.15755272,2025-07-24 13:00:00,0.15514652999999998,-1,-0.16535596387667997,0.025,6.015475000000076e-05,0.014272284731104801,1296000.0
LQTYUSDT,2025-07-09 18:00:00,1.22793151,2025-07-11 15:00:00,1.3031908399999999,-1,-0.15068526161715426,0.0202,-0.0015202384659999992,-0.06228951768653609,162000.0
LQTYUSDT,2025-07-11 15:00:00,1.3031908399999999,2025-07-17 00:00:00,1.31340586,1,0.10600505872443222,0.0049,5.005359800000091e-05,0.006838468232327497,464400.0
OMUSDT,2025-07-09 18:00:00,0.201969391,2025-07-15 18:00:00,0.235220545,-1,-0.1540016107250659,0.0214,-0.0007115746956000001,-0.16563462030243983,518400.0
OMUSDT,2025-07-15 18:00:00,0.235220545,2025-07-16 23:00:00,0.237398759,1,0.09878347779084676,0.0026,5.663356399999958e-06,0.008260305046908143,104400.0
OMUSDT,2025-07-16 23:00:00,0.237398759,2025-07-21 15:00:00,0.359847922,-1,-0.28581069350686206,0.0666,-0.0081551142558,-0.5167952952904864,403200.0
OMUSDT,2025-07-21 15:00:00,0.359847922,2025-07-24 13:00:00,0.264670575,1,0.11303587326576826,0.0072,-0.0006852768983999998,-0.2654932516798026,252000.0
AGTUSDT,2025-07-09 16:00:00,0.0099779925,2025-07-21 09:00:00,0.0051414571,1,0.09886710092608976,0.0013,-6.287496019999999e-06,-0.4857202881741993,1011600.0
LPTUSDT,2025-07-09 13:00:00,6.1711481,2025-07-23 07:00:00,7.555265899999999,-1,-0.18242154794615364,0.031,-0.04290765179999998,-0.22528854040952273,1188000.0
LEVERUSDT,2025-07-09 13:00:00,0.00017835348999999998,2025-07-17 12:00:00,0.0002139358,1,0.19243739920348002,0.0342,1.2169150020000008e-06,0.1985044223693073,687600.0
KNCUSDT,2025-07-09 13:00:00,0.29471156000000004,2025-07-13 01:00:00,0.56666995,-1,-0.17360984310388491,0.0281,-0.0076420307589999984,-0.9237951221187248,302400.0
KNCUSDT,2025-07-13 01:00:00,0.56666995,2025-07-22 00:00:00,0.46416071000000003,1,0.1049233684970054,0.0022,-0.0002255203279999999,-0.181897610681491,774000.0
OMNIUSDT,2025-07-09 13:00:00,1.4675596,2025-07-11 00:00:00,2.3597077,-1,-0.15373319213537842,0.0212,-0.01891353972,-0.608912687157646,126000.0
OMNIUSDT,2025-07-11 00:00:00,2.3597077,2025-07-21 06:00:00,2.7271816,1,0.11790393042560587,0.0088,0.003233770320000002,0.15472856756792389,885600.0
KASUSDT,2025-07-09 14:00:00,0.07885633600000001,2025-07-12 16:00:00,0.081944576,-1,-0.16066439587990555,0.0236,-7.288246399999981e-05,-0.04016286447800455,266400.0
KASUSDT,2025-07-12 16:00:00,0.081944576,2025-07-13 08:00:00,0.085864233,1,0.09757542074132203,0.0011,4.3116226999999925e-06,0.04683302558060698,57600.0
KASUSDT,2025-07-13 08:00:00,0.085864233,2025-07-14 18:00:00,0.086335893,-1,-0.13969117985610244,0.0165,-7.78238999999998e-06,-0.00649309046992825,122400.0
KASUSDT,2025-07-14 18:00:00,0.086335893,2025-07-16 19:00:00,0.091122655,1,0.10713178915886677,0.0053,2.53698386e-05,0.05444347586698385,176400.0
KASUSDT,2025-07-16 19:00:00,0.091122655,2025-07-18 01:00:00,0.09592877,-1,-0.18330572203129927,0.0314,-0.000150912011,-0.05374336003488924,108000.0
KASUSDT,2025-07-18 01:00:00,0.09592877,2025-07-19 19:00:00,0.092612208,1,0.1028525914585352,0.0039,-1.2934591799999981e-05,-0.03557317340772737,151200.0
KASUSDT,2025-07-19 19:00:00,0.092612208,2025-07-22 01:00:00,0.11567469200000001,-1,-0.09206568812817749,0.0004,-9.224993600000005e-06,-0.25002207277036315,194400.0
KASUSDT,2025-07-22 01:00:00,0.11567469200000001,2025-07-23 07:00:00,0.111876427,1,0.10978714059423188,0.0061,-2.3169416500000055e-05,-0.03383574768454978,108000.0
JUPUSDT,2025-07-09 13:00:00,0.44546632,2025-07-22 13:00:00,0.64989491,-1,-0.15583565408215364,0.0219,-0.004476986120999999,-0.4599091943022762,1123200.0
JUPUSDT,2025-07-22 13:00:00,0.64989491,2025-07-24 13:00:00,0.54533635,1,0.11471200440914345,0.0078,-0.0008155567679999997,-0.16188533452277687,172800.0
NEIROUSDT,2025-07-09 13:00:00,0.00042707184,2025-07-24 13:00:00,0.00045643688999999997,-1,-0.15403117285747225,0.0213,-6.254755649999992e-07,-0.0697590406335383,1296000.0
ZKJUSDT,2025-07-10 11:00:00,0.16744975,2025-07-11 11:00:00,0.19255775,-1,-0.10113585790598822,0.0017,-4.2683599999999986e-05,-0.15094349050983946,86400.0
ZKJUSDT,2025-07-11 11:00:00,0.19255775,2025-07-17 10:00:00,0.17164849,1,0.11826075991223042,0.009,-0.0001881833400000001,-0.10958695638061834,514800.0
ZKJUSDT,2025-07-17 10:00:00,0.17164849,2025-07-23 07:00:00,0.19425826000000002,-1,-0.22406227246283747,0.0454,-0.0010264835580000014,-0.132721345174665,507600.0
PHBUSDT,2025-07-09 13:00:00,0.43716881,2025-07-12 15:00:00,0.54346299,-1,-0.1619405220251059,0.024,-0.002551060319999999,-0.2441421857382734,266400.0
PHBUSDT,2025-07-12 15:00:00,0.54346299,2025-07-16 22:00:00,0.57052879,1,0.09336812223071336,0.0004,1.0826320000000012e-05,0.04880247136976159,370800.0
PHBUSDT,2025-07-16 22:00:00,0.57052879,2025-07-18 07:00:00,0.5851755,-1,-0.0968319382633425,0.001,-1.4646709999999951e-05,-0.026672166342385544,118800.0
PHBUSDT,2025-07-18 07:00:00,0.5851755,2025-07-22 04:00:00,0.6826951299999999,1,0.10132632329947222,0.0017,0.00016578337099999995,0.16565022715407596,334800.0
PORTALUSDT,2025-07-09 20:00:00,0.040462134999999996,2025-07-14 05:00:00,0.059722078000000005,1,0.3334761254223239,0.0829,0.0015966492747000007,0.47499917799691016,378000.0
RPLUSDT,2025-07-09 13:00:00,5.2114361,2025-07-12 20:00:00,5.7747319,-1,-0.19906526506365418,0.0367,-0.02067295585999999,-0.10908840196659031,284400.0
RPLUSDT,2025-07-12 20:00:00,5.7747319,2025-07-13 05:00:00,5.8222528,1,0.10331346461563186,0.0041,0.00019483569000000128,0.007229109302892539,32400.0
